SAMPN,RECMODE,RETMODE,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3568489,2,1,34025,21,2,1,1,1,3,1,1,,8,3,1,2,1,1,1,17,20.31,1,66.11111,MIDDLETOWN,,Middletown township,NJ,10605,3260,34025801200,182.05,10,5,4,3,4,1,3,17,0,0,0,4,13,20.309,0,0,0,5.723,14.586
3568493,2,2,34039,21,2,1,1,1,4,1,1,,7,1,3,0,2,4,0,16,20.86,1,65.93333,BERKELEY HEIGHTS,,Berkeley Heights township,NJ,07922,3123,34039038201,50,8,5,4,4,4,3,2,16,0,0,0,6,10,20.858,0,0,0,6.576,14.283
3568521,2,1,34037,21,2,1,1,2,1,1,1,,3,5,1,0,1,1,0,3,4.29,1,78.02857,SPARTA,LAKE MOHAWK CDP,Sparta township,NJ,07871,3381,34037373400,261.48,11,5,4,1,2,1,4,3,0,0,0,2,1,4.292,0,0,0,2.861,1.431
3568546,2,3,36027,21,2,1,1,1,2,1,1,,8,5,2,0,2,2,0,3,2.26,1,71.45,PAWLING,,Pawling town,NY,12564,2435,36027110003,51.1,5,3,2,2,4,2,2,3,0,0,0,2,1,2.255,0,0,0,1.503,0.752
3568563,2,1,34039,21,2,1,1,1,3,1,1,,5,4,2,1,1,2,0,8,12.83,1,92.2963,BERKELEY HEIGHTS,,Berkeley Heights township,NJ,07922,3123,34039038202,52.77,8,5,4,3,3,2,4,6,2,0,0,0,8,11.003,1.828,0,0,0,12.831
3568632,2,2,34025,21,2,1,1,1,4,1,1,,8,1,4,0,3,4,0,25,34.18,1,85,MIDDLETOWN,,Middletown township,NJ,07748,3260,34025800602,1504.15,10,5,4,4,4,3,2,25,0,0,0,8,17,34.177,0,0,0,9.275,24.902
3568635,2,2,34025,21,2,1,1,1,1,1,1,,1,3,0,0,0,1,0,2,1.75,1,96.0625,MIDDLETOWN,,Middletown township,NJ,07748,3260,34025801100,701.04,10,5,4,1,1,0,6,2,0,0,0,0,2,1.748,0,0,0,0,1.748
3568764,2,1,34017,21,2,1,1,1,5,1,1,,2,1,2,3,1,2,3,8,7.24,1,73.26667,SECAUCUS,SECAUCUS TOWN,Secaucus town,NJ,07094,2902,34017019800,199.18,8,5,4,4,1,2,3,5,0,3,0,0,8,4.701,0,2.536,0,0,7.237
3568773,2,1,36087,21,2,1,1,2,2,1,1,,6,5,2,0,0,2,0,16,23.96,1,105.15385,SUFFERN,SUFFERN VILLAGE,Ramapo town,NY,10901,2291,36087011902,50.02,4,3,1,2,4,2,6,16,0,0,0,0,16,23.959,0,0,0,0,23.959
3568806,2,1,34037,21,2,1,1,1,3,1,1,,6,5,2,0,1,3,0,6,7.03,1,58,SUSSEX,,Vernon township,NJ,07461,3385,34037371300,63.96,11,5,4,3,4,2,4,4,0,2,0,0,6,3.742,0,3.292,0,0,7.034
3568809,2,1,36005,21,2,1,1,2,1,1,1,,3,2,0,1,1,0,0,2,1.46,1,95,BRONX,NEW YORK CITY,Bronx borough,NY,10465,959,36005027402,218.01,2,1,1,1,2,0,4,2,0,0,0,2,0,1.465,0,0,0,1.465,0
3568835,2,1,34037,21,2,1,1,1,6,1,1,,6,4,4,2,3,3,3,16,18.38,1,155.71429,HIGHLAND LAKES,,Vernon township,NJ,07422,3385,34037371503,122.2,11,5,4,4,4,3,1,4,4,8,0,4,12,3.007,3.655,11.72,0,3.007,15.375
3568855,2,3,34037,21,2,1,1,1,3,1,1,,4,3,4,0,2,3,0,4,3.91,1,81.52,HIGHLAND LAKES,HIGHLAND LAKE CDP,Vernon township,NJ,07422,3385,34037371502,50.02,11,5,4,3,2,3,2,4,0,0,0,2,2,3.907,0,0,0,1.503,2.404
3568859,2,1,34019,21,2,1,1,2,1,1,1,,2,1,1,0,1,1,0,3,4.29,1,56.69231,WHITEHOUSE STATION,WHITE HOUSE STATION CDP,Readington township,NJ,08889,3336,34019011100,50.37,11,5,4,1,1,1,4,3,0,0,0,2,1,4.292,0,0,0,2.861,1.431
3568865,2,2,34019,21,2,1,1,2,1,1,1,,3,1,1,0,1,1,0,4,3.01,1,90.46667,THREE BRIDGES,,Readington township,NJ,08887,3336,34019011202,67.06,11,5,4,1,2,1,4,4,0,0,0,4,0,3.007,0,0,0,3.007,0
3568880,2,1,34037,21,2,1,1,1,4,1,1,,6,2,3,2,2,2,2,15,22.78,1,81.52,HIGHLAND LAKES,HIGHLAND LAKE CDP,Vernon township,NJ,07422,3385,34037371502,160.03,11,5,4,4,4,3,1,12,3,0,0,4,11,20.035,2.741,0,0,6.024,16.753
3568925,2,3,36005,21,2,1,1,2,1,1,1,,3,1,1,0,1,1,0,4,7.14,1,166.90909,BRONX,NEW YORK CITY,Bronx borough,NY,10465,959,36005027401,65.93,2,1,1,1,2,1,4,4,0,0,0,2,2,7.138,0,0,0,3.569,3.569
3568945,2,1,34019,21,2,1,1,1,2,1,1,,6,1,4,0,2,2,0,9,15.41,1,58.95652,ANNANDALE,,Clinton township,NJ,08801,3320,34019011002,50.52,11,5,4,2,4,3,2,9,0,0,0,8,1,15.409,0,0,0,14.276,1.133
3568987,1,2,36047,3,1,2,1,2,1,2,1,,2,3,0,1,0,1,0,4,4,1,2075,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11215,1230,36047016900,1182.58,2,1,1,1,1,0,6,0,2,2,0,0,4,0,2,2,0,0,4
3569054,1,3,36061,10,2,2,1,2,2,1,1,,3,5,0,0,1,1,0,5,8.01,1,288,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,48,36061001600,374.03,1,1,1,2,2,0,4,1,2,2,0,2,3,1.827,2.901,3.278,0,2.901,5.105
3569228,2,1,36081,4,1,2,1,2,1,2,1,,1,5,0,0,1,0,0,1,1,1,345.83333,FLUSHING,NEW YORK CITY,Queens borough,NY,11355,498,36081085300,998.23,2,1,1,1,1,0,4,0,1,0,0,0,1,0,1,0,0,0,1
3569382,2,2,36061,11,2,2,1,2,1,2,97,"ENGLISH, SPANISH",1,4,0,0,0,0,0,3,5.55,1,313.83333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10038,42,36061002500,883,1,1,1,1,1,0,6,0,3,0,0,0,3,0,5.553,0,0,0,5.553
3569437,1,2,36061,6,2,2,1,2,2,1,1,,4,5,0,0,2,1,0,4,3.32,1,1041,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10023,150,36061015700,1285.15,1,1,1,2,2,0,2,0,4,0,0,4,0,0,3.319,0,0,3.319,0
3569461,1,3,36081,4,2,2,1,2,3,2,3,,1,4,0,0,3,0,0,9,12.69,1,334.33333,FLUSHING,NEW YORK CITY,Queens borough,NY,11355,501,36081085900,1073.94,2,1,1,3,1,0,2,0,4,5,0,4,5,0,3.875,8.813,0,3.29,9.398
3569605,1,1,36081,4,2,2,1,1,1,2,1,,3,3,1,0,1,1,0,4,6.83,1,301,NEW YORK,NEW YORK CITY,Queens borough,NY,11358,520,36081114700,140.39,2,1,1,1,2,1,4,0,2,2,0,3,1,0,3.416,3.416,0,5.124,1.708
3569660,1,3,36047,3,2,2,1,1,2,1,1,,4,3,1,0,0,2,0,8,8.99,1,226,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11229,1445,36047057400,414.59,2,1,1,2,2,1,6,6,0,2,0,0,8,5.695,0,3.292,0,0,8.988
3569669,2,2,36061,6,1,2,1,2,1,1,1,,1,4,0,0,1,0,0,4,4,1,253.75,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,46,36061000201,139.91,1,1,1,1,1,0,4,0,0,4,0,2,2,0,0,4,0,2,2
3569739,1,3,36061,10,2,2,1,2,1,1,1,,5,2,0,0,1,0,0,7,5.81,1,288.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,45,36061000600,51.99,1,1,1,1,3,0,4,0,3,4,0,4,3,0,2.489,3.319,0,3.319,2.489
3569779,1,1,36081,4,2,2,1,2,1,2,1,,4,5,2,0,1,1,0,4,3.01,1,334.33333,FLUSHING,NEW YORK CITY,Queens borough,NY,11355,501,36081085900,168.12,2,1,1,1,2,2,4,4,0,0,0,4,0,3.007,0,0,0,3.007,0
3569965,1,1,36061,10,1,2,1,2,1,1,1,,3,2,0,0,1,1,0,2,2,1,290.41667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10013,20,36061004100,372.03,1,1,1,1,2,0,4,0,2,0,0,2,0,0,2,0,0,2,0
3570021,1,2,36061,10,1,2,1,2,1,2,1,,3,1,0,0,1,1,0,5,5,1,290.41667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10013,20,36061004100,372.03,1,1,1,1,2,0,4,0,3,2,0,4,1,0,3,2,0,4,1
3570200,1,1,36061,10,2,2,1,2,4,2,1,,4,4,1,4,2,2,2,8,8.74,1,288.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,45,36061000600,228.66,1,1,1,4,2,1,1,2,3,3,0,2,6,2.297,2.903,3.541,0,1.659,7.081
3570442,1,3,36047,3,2,2,1,2,1,2,3,,6,2,0,0,1,1,0,2,1.63,1,660.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11219,1320,36047021000,487.62,2,1,1,1,4,0,4,0,0,2,0,2,0,0,0,1.631,0,1.631,0
3570621,1,1,36061,11,2,2,1,2,1,1,1,,3,5,0,0,1,0,0,3,6.26,1,313.83333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10038,42,36061002500,168.17,1,1,1,1,2,0,4,0,2,1,0,0,3,0,4.17,2.085,0,0,6.256
3570728,1,1,36061,10,1,2,1,2,2,2,1,,5,5,1,0,1,2,0,8,8,1,298.58333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,44,36061000800,183.34,1,1,1,2,3,1,4,8,0,0,0,0,8,8,0,0,0,0,8
3570820,1,1,36061,11,2,2,1,2,1,2,1,,6,5,1,0,1,1,0,6,10.25,1,313.83333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10038,42,36061002500,242.59,1,1,1,1,4,1,4,0,2,4,0,4,2,0,3.416,6.833,0,6.833,3.416
3570831,2,2,36061,10,2,2,1,2,1,2,1,,1,5,0,0,0,1,0,3,2.94,1,246.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,54,36061001800,106.28,1,1,1,1,1,0,6,0,2,1,0,0,3,0,1.963,0.981,0,0,2.944
3570973,1,1,36047,3,1,2,1,2,3,2,1,,3,1,1,1,1,1,1,4,4,1,1024,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11204,1338,36047025600,493.23,2,1,1,3,2,1,3,0,4,0,0,2,2,0,4,0,0,2,2
3571347,1,3,36047,3,2,2,1,2,1,2,3,,2,2,0,1,1,0,0,2,1.84,1,170.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11220,1313,36047012000,879.81,2,1,1,1,1,0,4,0,2,0,0,0,2,0,1.836,0,0,0,1.836
3571819,1,3,36061,10,2,2,1,2,1,2,1,,7,2,0,0,1,0,0,6,8.7,1,288,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,48,36061001600,238.63,1,1,1,1,4,0,4,0,2,4,0,4,2,0,2.901,5.801,0,5.801,2.901
3572064,1,2,36061,10,2,2,1,2,1,2,1,,5,5,0,0,1,1,0,3,2.49,1,288.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,45,36061000600,222.14,1,1,1,1,3,0,4,0,3,0,0,2,1,0,2.489,0,0,1.659,0.83
3572161,1,2,36061,10,2,2,1,2,1,2,1,,5,1,0,0,1,1,0,2,1.66,1,246.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,54,36061001800,67.65,1,1,1,1,3,0,4,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3572921,1,1,36047,3,1,2,1,1,4,2,1,,6,3,2,1,3,2,0,25,25,1,226,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11229,1445,36047057400,215.61,2,1,1,4,4,2,2,21,4,0,0,2,23,21,4,0,0,2,23
3573013,1,2,36061,10,2,2,1,2,1,2,1,,8,4,0,0,1,1,0,5,5.87,1,288.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,45,36061000600,80.29,1,1,1,1,4,0,4,2,2,1,0,0,5,2.362,2.362,1.147,0,0,5.871
3573117,1,3,36081,4,2,2,1,1,3,1,99,,99,5,1,0,1,1,0,2,1.66,1,279.83333,FLUSHING,NEW YORK CITY,Queens borough,NY,11355,503,36081083700,2910.18,2,1,1,3,9,1,4,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3573177,1,1,36047,3,2,2,1,1,1,1,1,,99,5,0,0,1,1,0,2,1.66,1,226,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11229,1445,36047057400,1445.11,2,1,1,1,9,0,4,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3573195,1,3,36061,10,2,2,1,2,2,2,2,,3,5,1,0,2,1,0,2,3.28,1,246.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,54,36061001800,66.96,1,1,1,2,2,1,2,0,0,2,0,2,0,0,0,3.279,0,3.279,0
3573249,1,1,36061,10,1,2,1,2,1,2,1,,5,2,0,0,1,1,0,4,4,1,246.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,54,36061001800,345.68,1,1,1,1,3,0,4,0,2,2,0,4,0,0,2,2,0,4,0
3573389,1,1,36061,10,1,2,1,2,1,1,1,,2,2,0,0,1,1,0,5,5,1,246.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,54,36061001800,1678.92,1,1,1,1,1,0,4,0,2,3,0,3,2,0,2,3,0,3,2
3573717,1,1,36047,3,1,2,1,2,1,2,1,,4,3,0,0,1,1,0,6,6,1,196.66667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1061,36047045300,120.33,2,1,1,1,2,0,4,0,2,4,0,4,2,0,2,4,0,4,2
3573793,1,1,34017,18,1,2,1,2,4,1,2,,5,5,1,1,3,3,0,10,10,1,216,UNION CITY,UNION CITY CITY,Union City city,NJ,07087,2875,34017016800,179.64,8,5,4,4,3,1,2,2,3,5,0,6,4,2,3,5,0,6,4
3573804,1,1,36047,3,1,2,1,2,1,2,1,,2,2,0,0,1,0,0,6,6,1,434.33333,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11232,1239,36047008200,520.07,2,1,1,1,1,0,4,1,2,3,0,4,2,1,2,3,0,4,2
3574198,1,1,36061,11,1,2,1,2,2,2,1,,6,1,1,0,2,2,0,6,6,1,112.32353,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10040,301,36061027900,78.04,1,1,1,2,4,1,2,0,4,2,0,5,1,0,4,2,0,5,1
3574324,1,1,36047,8,1,2,1,2,2,2,1,,3,4,0,1,2,2,0,16,16,1,245.57143,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1162,36047042900,106.95,2,1,1,2,2,0,2,0,5,11,0,4,12,0,5,11,0,4,12
3574400,1,1,36047,8,1,2,1,2,1,2,1,,5,2,1,0,1,1,0,2,2,1,135.41667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1154,36047043100,215.18,2,1,1,1,3,1,4,2,0,0,0,1,1,2,0,0,0,1,1
3574539,1,1,36005,7,2,2,1,2,1,1,1,,2,2,0,0,0,1,0,7,14.91,1,136.5,BRONX,NEW YORK CITY,Bronx borough,NY,10454,757,36005003300,95.61,2,1,1,1,1,0,6,0,3,4,0,0,7,0,6.843,8.063,0,0,14.905
3574601,2,2,36061,11,2,2,1,2,3,2,1,,3,4,0,0,1,0,0,6,8.29,1,112.32353,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10040,301,36061027900,82.72,1,1,1,3,2,0,4,0,2,4,0,2,4,0,1.659,6.63,0,1.659,6.63
3574746,1,2,36047,3,1,2,1,2,1,2,1,,2,3,0,0,0,0,0,5,5,1,248.66667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1161,36047044700,208.22,2,1,1,1,1,0,6,0,0,5,0,0,5,0,0,5,0,0,5
3574871,1,2,36047,3,1,2,1,2,1,1,1,,4,2,0,0,1,1,0,6,6,1,156.26667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11211,1055,36047052700,209.76,2,1,1,1,2,0,4,1,2,3,0,2,4,1,2,3,0,2,4
3575049,1,3,34017,18,2,2,1,2,2,2,1,,7,1,1,0,2,2,0,4,3.32,1,263.5,WEST NEW YORK,WEST NEW YORK TOWN,West New York town,NJ,07093,2865,34017015801,176.7,8,5,4,2,4,1,2,0,4,0,0,4,0,0,3.319,0,0,3.319,0
3575124,1,1,36061,11,1,2,1,2,1,2,1,,5,3,1,0,1,1,0,6,6,1,195.44444,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10031,224,36061022500,85.67,1,1,1,1,3,1,4,0,0,6,0,0,6,0,0,6,0,0,6
3575507,1,1,36061,10,1,2,1,2,2,1,1,,4,5,1,0,1,2,0,6,6,1,121.63636,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10033,282,36061026500,81.15,1,1,1,2,2,1,4,0,2,4,0,2,4,0,2,4,0,2,4
3575646,1,1,36061,6,1,2,1,2,2,2,1,,2,1,0,1,1,0,1,6,6,1,770.75,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10040,303,36061028300,50.07,1,1,1,2,1,0,3,0,2,4,0,2,4,0,2,4,0,2,4
3575783,1,1,36047,3,2,2,1,2,1,2,1,,4,3,0,0,1,1,0,3,4.35,1,190.4,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11206,1166,36047042500,116.5,2,1,1,1,2,0,4,0,3,0,0,2,1,0,4.351,0,0,2.901,1.45
3576088,1,2,36047,8,1,2,1,2,5,1,1,,3,1,1,3,1,1,2,14,14,1,135.41667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1154,36047043100,2524.77,2,1,1,4,2,1,3,0,4,10,0,2,12,0,4,10,0,2,12
3576127,1,1,36061,11,1,2,1,2,2,1,1,,4,1,1,0,2,1,0,2,2,1,235.65,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10032,287,36061024500,423.91,1,1,1,2,2,1,2,2,0,0,0,2,0,2,0,0,0,2,0
3576131,1,2,36005,7,1,2,1,2,1,2,1,,2,5,0,0,1,0,0,8,8,1,202.66667,BRONX,NEW YORK CITY,Bronx borough,NY,10454,755,36005002500,480.16,2,1,1,1,1,0,4,3,0,5,0,2,6,3,0,5,0,2,6
3576737,2,2,34017,16,1,2,1,2,2,1,2,,3,5,0,0,1,1,0,4,4,1,265.5,UNION CITY,UNION CITY CITY,Union City city,NJ,07087,2874,34017016700,84.36,8,5,4,2,2,0,4,0,0,4,0,0,4,0,0,4,0,0,4
3577065,1,2,36047,3,2,2,1,3,1,2,1,,99,4,0,0,1,1,0,2,1.66,1,196.66667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1061,36047045300,185.8,2,1,1,1,9,0,4,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3577982,1,2,36061,11,1,2,1,2,1,1,1,,5,4,0,1,1,1,0,2,2,1,235.65,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10032,287,36061024500,461.87,1,1,1,1,3,0,4,0,0,2,0,2,0,0,0,2,0,2,0
3577998,1,3,36061,6,2,2,1,2,1,2,1,,4,3,0,0,1,1,0,7,13.98,1,366.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10033,299,36061027500,50,1,1,1,1,2,0,4,1,2,4,0,0,7,1.247,3.807,8.927,0,0,13.981
3578108,1,1,36061,10,1,2,1,2,1,2,1,,1,4,0,0,1,1,0,1,1,1,209.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10034,308,36061029300,112.82,1,1,1,1,1,0,4,0,1,0,0,0,1,0,1,0,0,0,1
3578142,2,2,36005,7,1,2,1,2,1,1,1,,1,5,0,0,0,0,0,12,12,1,136.5,BRONX,NEW YORK CITY,Bronx borough,NY,10454,757,36005003300,51.34,2,1,1,1,1,0,6,0,0,12,0,0,12,0,0,12,0,0,12
3578152,1,1,36061,10,1,2,1,2,1,2,1,,4,4,0,0,1,1,0,4,4,1,179.19048,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10032,291,36061025300,208.67,1,1,1,1,2,0,4,0,0,4,0,2,2,0,0,4,0,2,2
3578178,1,2,34017,18,1,2,1,2,2,1,2,,3,2,0,0,1,1,1,10,10,1,204.85714,UNION CITY,UNION CITY CITY,Union City city,NJ,07087,2877,34017017000,50.74,8,5,4,2,2,0,4,6,0,4,0,0,10,6,0,4,0,0,10
3578217,1,1,36047,8,1,2,1,2,1,2,1,,1,3,0,1,0,1,0,2,2,1,135.41667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11237,1154,36047043100,113.39,2,1,1,1,1,0,6,0,2,0,0,0,2,0,2,0,0,0,2
3578948,1,1,36061,10,1,2,1,2,1,2,1,,5,2,0,0,1,1,0,7,7,1,209.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10034,308,36061029300,230.19,1,1,1,1,3,0,4,0,3,4,0,4,3,0,3,4,0,4,3
3578976,1,1,36047,3,2,2,1,2,2,1,2,,2,1,0,0,2,0,0,9,13.93,1,196.81818,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11211,1047,36047052300,109.8,2,1,1,2,1,0,2,0,2,7,0,0,9,0,2.398,11.533,0,0,13.931
3579022,1,3,36047,3,2,2,1,2,1,2,1,,1,1,0,0,1,0,0,2,2.68,1,156.26667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11211,1055,36047052700,246.07,2,1,1,1,1,0,4,0,0,2,0,0,2,0,0,2.68,0,0,2.68
3579179,1,1,34013,6,1,2,1,1,1,1,1,,4,3,1,1,1,1,0,11,11,1,241,NEWARK,NEWARK CITY,Newark city,NJ,07103,2965,34013006400,251.26,8,5,4,1,2,1,4,10,0,1,0,6,5,10,0,1,0,6,5
3579441,1,1,34017,18,2,2,1,2,1,2,1,,2,1,1,0,1,1,0,2,1.96,1,133.42857,UNION CITY,UNION CITY CITY,Union City city,NJ,07087,2881,34017017400,50.12,8,5,4,1,1,1,4,0,2,0,0,0,2,0,1.963,0,0,0,1.963
3579627,1,2,36047,3,1,2,1,2,3,1,1,,3,3,0,1,2,2,1,12,12,1,247,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11220,1238,36047008000,2992.83,2,1,1,3,2,0,1,1,9,2,0,8,4,1,9,2,0,8,4
3579670,1,1,36061,10,1,2,1,2,1,1,1,,4,1,0,0,1,0,0,4,4,1,137.77778,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10032,286,36061024700,50.07,1,1,1,1,2,0,4,0,2,2,0,4,0,0,2,2,0,4,0
3579817,1,1,36061,10,1,2,1,2,1,2,1,,2,3,0,0,0,0,0,9,9,1,209.28571,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10034,308,36061029300,50.02,1,1,1,1,1,0,6,0,4,5,0,0,9,0,4,5,0,0,9
3580139,1,2,36061,11,1,2,1,2,2,1,2,,6,2,0,0,2,1,0,6,6,1,195.44444,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10031,224,36061022500,2058.27,1,1,1,2,4,0,2,2,4,0,0,6,0,2,4,0,0,6,0
3580204,1,1,36005,7,1,2,1,2,4,2,1,,6,1,0,0,2,0,2,7,7,1,136.5,BRONX,NEW YORK CITY,Bronx borough,NY,10454,757,36005003300,1681.23,2,1,1,4,4,0,1,2,0,5,0,4,3,2,0,5,0,4,3
3580366,1,2,34017,18,1,2,1,2,2,1,2,,2,5,2,2,2,2,0,12,12,1,596.5,WEST NEW YORK,WEST NEW YORK TOWN,West New York town,NJ,07093,2864,34017015700,1102.51,8,5,4,2,1,2,2,10,2,0,0,4,8,10,2,0,0,4,8
3580435,1,1,36061,11,1,2,2,2,3,1,2,,99,5,0,0,2,2,0,8,8,1,311,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10033,293,36061026300,1339.51,1,1,1,3,9,0,2,0,4,4,0,4,4,0,4,4,0,4,4
3580581,1,2,34017,16,1,2,1,2,1,2,1,,5,2,0,0,1,1,0,3,3,1,195.75,UNION CITY,UNION CITY CITY,Union City city,NJ,07087,2870,34017016300,113.18,8,5,4,1,3,0,4,2,0,1,0,2,1,2,0,1,0,2,1
3581210,1,1,34017,18,2,2,1,2,2,2,1,,4,3,1,0,2,2,0,4,3.16,1,263.5,WEST NEW YORK,WEST NEW YORK TOWN,West New York town,NJ,07093,2865,34017015801,205.76,8,5,4,2,2,1,2,2,2,0,0,4,0,1.503,1.659,0,0,3.163,0
3581227,1,1,36047,3,2,2,1,2,2,2,1,,4,2,0,0,2,1,0,11,12.04,1,434.33333,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11232,1239,36047008200,508.27,2,1,1,2,2,0,2,0,7,4,0,6,5,0,7.67,4.374,0,6.219,5.824
3581249,2,2,34031,17,1,2,1,2,3,2,1,,1,4,0,1,1,0,1,14,14,1,390.33333,PASSAIC,PASSAIC CITY,Passaic city,NJ,07055,2737,34031175302,1626.65,7,5,4,3,1,0,3,2,0,12,0,2,12,2,0,12,0,2,12
3581305,1,1,34017,18,1,2,1,2,2,2,2,,2,4,1,0,0,1,0,10,10,1,133.42857,UNION CITY,UNION CITY CITY,Union City city,NJ,07087,2881,34017017400,189.19,8,5,4,2,1,1,6,10,0,0,0,0,10,10,0,0,0,0,10
3581389,1,2,36047,3,1,2,1,2,1,1,1,,1,3,0,0,1,0,0,2,2,1,229.07692,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11206,1064,36047049300,158.89,2,1,1,1,1,0,4,0,0,2,0,0,2,0,0,2,0,0,2
3581598,1,2,36005,7,1,2,1,2,2,1,1,,1,1,0,1,1,0,0,11,11,1,460,BRONX,NEW YORK CITY,Bronx borough,NY,10458,872,36005040302,197.94,2,1,1,2,1,0,4,0,3,8,0,2,9,0,3,8,0,2,9
3581808,2,3,36061,11,2,2,1,2,2,1,1,,3,2,0,0,0,1,0,6,9.9,1,112.32353,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10040,301,36061027900,110.49,1,1,1,2,2,0,6,0,4,2,0,0,6,0,6.6,3.3,0,0,9.9
3581987,1,3,36061,17,2,2,1,2,2,2,1,,99,4,0,0,2,2,0,10,11.81,1,275.6,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10023,144,36061015500,410.22,1,1,1,2,9,0,2,0,7,3,0,9,1,0,7.565,4.246,0,10.102,1.708
3582127,2,2,36061,6,2,2,2,2,3,1,2,,1,5,0,2,1,1,1,3,2.49,1,368.71429,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10040,296,36061026900,50.07,1,1,1,3,1,0,3,0,2,1,0,2,1,0,1.659,0.83,0,1.659,0.83
3582553,1,2,36005,7,1,2,1,2,2,1,1,,6,2,2,0,2,2,0,12,12,1,331,BRONX,NEW YORK CITY,Bronx borough,NY,10454,762,36005003900,237,2,1,1,2,4,2,2,9,2,1,0,8,4,9,2,1,0,8,4
